Rest. Name,review
Benihana Chelsea,"Hi Alex, we are sorry to hear that you did not have a positive experience. Please contact chelsea@benihana.co.uk to escalate this issue and we will be sure to do our best to address this and ensure it isn't part of our guest experience moving forward....
"
Benihana Chelsea,"Recently went here for a friends birthday as a large group of 12. We had been put into a private room away from the main area - which we were glad about as it was extremely loud in the main restaurant. The cocktails list is...
"
Benihana Chelsea,"Smelly dated restaurant. The chef was good and entertaining but the food simple and very expensive for what you get. We where ask if we wanted to upgrade to egg fried rice we had no idea that the extra cost for adding an egg would...
"
Benihana Chelsea,"You know what you're getting when you go here; Some entertainment from the chef throwing the food around with a few big flames thrown in. 

Its a nice restaurant and the food is very good. It was a little annoying that it was literally everybody's...
"
Benihana Chelsea,"Food was tasteless, the cocktails where weak despite being expensive. The food bill worked out to £100 each despite food tasting like it hadn't been seasoned at all. I wouldnt go back under any circumstances. The show they do whilst cookin is okay but again...
"
Benihana Chelsea,"We were delighted by our experience at Benihana. The food was excellent, staff were lovely and the unexpected happy birthday sung in Japanese topped it all off! Highly recommended!
"
Benihana Chelsea,"Eaten in restaurants the world over!! This has to be my fav place of them all.... it's not just a meal... it's dinner and a show!
The cooking of the food is done in front of you so anything you aren't keen on you can...
"
Benihana Chelsea,"NO WAY.

Even with the 241 offer what you receive in regards to quantity/quality is beyond POOR.
The customer service was also POOR and unprofessional. When I asked for the manager twice before we even entered the venue. The front of house, then decided to...
"
Benihana Chelsea,"Came for a friends birthday and was not impressed the food is overpriced and lacked in flavour , the food got cold to quick. The service was good and the staff were polite but the food was an absolute disappointment.
"
Benihana Chelsea,"Benihana is a restaurant in Chelsea that serves Teppanyaki food which is cooked in front of you! A lovely experience! Restaurant is a bit pricey but if you book ask for their special offers: we had a 7 courses meal for £20 (drinks excluded) which...
"
Benihana Chelsea,"We were celebrating our son's 15th birthday; the group included two teenagers, two grandmothers (76 and 90) and lots of ages in between. We had an absolutely brilliant time. Benihana has a very clever formula: you sit at tables of eight, in a sort of...
"
The Rajdoot Hampstead,"Highly recommend. Best Indian we’ve been to in a long time and definitely the best in the area. All the dishes were fresh and delicious and seemed really high quality. Nan bread was light and buttery. Service was superb, we were looked after by Nizal....
"
The Rajdoot Hampstead,"Thanks for your wonderful comments and excellent review.
Your valuable recommendations will help a millions of people who love old school traditional authentic Indian cuisine.
I’m looking forward to seeing you again.
Best regards 
Rumen
"
The Rajdoot Hampstead,"I had a lockdown delivery, the food was truly excellent. Memorable and maybe one of the best Indian meals i've had in a long time. 
i really recommend if you like indian food with good fresh flavours then try it here... i was really pleased,...
"
The Rajdoot Hampstead,"Thanks for your wonderful comments and excellent review.
I’m very pleased to hear that you enjoyed our freshly cooking authentic food .

Your excellent review will help others People to find us and enjoy authentic curry.

Best regards 
Rumen
"
The Rajdoot Hampstead,"A hidden gem we found tonight close to Hampstead Heath station. 
The most delicious food and everything is so fresh! To add to that the attentive service from all staff (special mention to Mizan and Hifjur) and also taking into consideration being made to feel...
"
The Rajdoot Hampstead,"Thanks for your wonderful comments and excellent review.
I’m so happy to hear that you had a great time us and enjoyed our freshly cooking authentic food .
Your valuable review will help a millions of people who love old school traditional authentic Indian food....
"
The Rajdoot Hampstead,"Went with friends on Saturday night who live near the restaurant but didn't know it was there. We all raved about the food from the papadums, starters and main courses. High quality products, freshly cooked and even the chutneys, etc, are freshly made. Restaurant deserves...
"
The Rajdoot Hampstead,"I’m very pleased to hear that you enjoyed our freshly cooking authentic food and you liked our hospitality.

I’m looking forward to seeing you again.

Best regards 
Rumen
"
